Macedon,-37.4250197,144.5659071,639616,202,6775,6949,7016,50,22317,,,
Macks Creek,-38.474756,146.637644,320000,1,9782,10506,33486,80,108842,,,
Macleod,-37.72193639,145.0734358,678256,831,748,2260,2383,33,834,,,
Macs Cove,-37.21162425,146.1415578,1118344,16,17862,78748,17801,66,92241,,,
Maddingley,-37.68944428,144.424025,568722,18,1482,2094,1686,40,2198,,,
Maffra,-37.96217744,146.9837502,244923,403,998,1165,53082,80,129938,,,
Magpie,-37.62756054,143.8425684,416958,12,3423,3132,7179,40,67236,,,
Maiden Gully,-36.75062303,144.209367,465712,283,5121,5782,5427,50,100404,,,
Maidstone,-37.78464472,144.8752002,578808,652,608,1012,1002,21,817,,,
Mailors Flat,-38.28592649,142.4733637,726964,14,5053,8366,9631,40,150313,,,
Main Ridge,-38.40160453,144.9674598,903058,43,5400,6959,6939,83,8085,,,
Maindample,-37.02876936,145.9364861,938700,10,7178,53466,13721,60,95947,,,
Majorca,-37.13609747,143.7823817,435143,7,10821,10485,29718,40,83475,,,
Maldon,-36.9942336,144.0692112,399558,249,1161,25581,1161,46,86957,,,
Mallacoota,-37.55193713,149.7496657,363942,52,1229,55998,69774,80,240307,,,
Malmsbury,-37.18754057,144.3808963,494755,102,9244,9366,9505,50,53252,,,
Malvern,-37.85770513,145.0355933,1682239,787,385,764,597,18,861,,,
Malvern East,-37.87635583,145.0617012,1331117,1435,466,868,785,24,803,,,
Manangatang,-35.05218678,142.8800066,138778,9,243,69325,265,50,323017,,,
Mandurang,-36.82565244,144.2975358,447417,36,3777,4765,7335,50,88917,,,
Mandurang South,-36.85513757,144.2764283,511143,14,6855,5761,10064,50,87838,,,
Mangalore,-36.934762,145.177201,140000,2,10589,10494,9996,50,55920,,,
Manifold Heights,-38.13794057,144.3338615,500980,296,384,529,2097,40,2680,,,
Manns Beach,-38.644741,146.7814895,133500,2,12897,12764,56118,80,128621,,,
Manor Lakes,-37.874487,144.600274,1248333,3,603,1299,1216,40,7044,,,
Mansfield,-37.05953302,146.0847318,651602,367,2067,57557,2273,60,100933,,,
Marcus Hill,-38.2417936,144.5642196,515250,4,3302,2655,16405,40,8645,,,
Mardan,-38.4712078,146.0894444,523750,4,12442,12808,23443,80,68226,,,
Marengo,-38.77652938,143.6591313,682417,48,2320,48789,37965,40,61984,,,
Maribyrnong,-37.77757897,144.8902053,784219,707,545,1097,1312,5,899,,,
Markwood,-36.4574365,146.51126,252500,2,18335,19533,19077,59,48465,,,
Marlo,-37.79349163,148.5388475,305531,49,12178,49390,48097,80,237442,,,
Marnoo,-36.67108079,142.870814,361818,11,33875,43512,95969,40,204123,,,
Marong,-36.73859442,144.1309271,504948,67,1760,12847,12610,50,108838,,,
Maroona,-37.44400787,142.8600006,400000,1,18845,18922,52101,40,158190,,,
Marshall,-38.19620287,144.3571224,401514,146,1921,2800,2841,40,2641,,,
Maryborough,-37.04543495,143.739047,372054,722,1507,1566,29683,40,93503,,,
Maryknoll,-38.03241757,145.6016893,922909,33,12815,8998,11711,80,9029,,,
Marysville,-37.51173415,145.7462063,474350,20,915,32571,24391,63,44014,,,
Maude,-37.949884,144.1748092,499231,13,10621,10617,10621,40,21035,,,
McCrae,-38.35653825,144.9295409,633942,534,1006,1080,1091,69,3418,,,
McKenzie Creek,-36.79693664,142.1727043,439375,4,9077,9266,21497,40,252111,,,
McKenzie Hill,-37.07117546,144.1820767,982500,2,3234,29427,3426,50,74306,,,
McKinnon,-37.9107405,145.0376731,1086434,433,337,1224,599,37,926,,,
McLoughlins Beach,-38.60552548,146.8895367,191132,19,19077,19042,56252,80,134875,,,
McMahons Creek,-37.69699596,145.840695,312478,23,14056,22176,28005,80,50228,,,
Meadow Creek,-36.521688,146.412884,136000,1,19903,19893,20500,57,59624,,,
Meadow Heights,-37.65074177,144.9184353,385349,946,510,1744,847,41,882,,,
Meeniyan,-38.58027342,146.014397,325778,72,739,13088,18847,80,72573,,,
Melbourne,-37.82273193,144.9715352,518182,74,175,560,482,8,341,,,
Melton,-37.68038464,144.5768614,479482,1558,873,1752,12590,46,1777,,,
Melton South,-37.70676989,144.5727959,320048,971,1097,2475,14273,46,1106,,,
Melton West,-37.67308754,144.5561865,408371,1649,1429,1766,10922,46,1861,,,
Mentone,-37.98128195,145.0702746,869303,679,690,667,883,40,685,,,
Menzies Creek,-37.92114107,145.4022627,472904,99,2505,3635,2505,66,12499,,,
Mepunga,-38.421154,142.643978,1930000,1,16220,11601,15299,40,134737,,,
Mepunga West,-38.43367,142.638045,1760000,1,16837,11752,15383,40,135269,,,
Merbein,-34.1679701,142.054961,285032,219,1211,8889,7188,50,445581,,,
Merbein South,-34.2120573,142.0327227,554684,19,5600,9853,7806,50,444127,,,
Merbein West,-34.16999657,142.010343,527714,7,4537,12524,10592,50,449125,,,
Meredith,-37.84684117,144.0791204,857680,75,20226,23477,23743,40,35172,,,
Meringur,-34.363755,141.346784,723750,4,58361,59320,72974,46,239549,,,
Merino,-37.7183237,141.5499742,1007143,7,17475,41841,19859,40,243446,,,
Mernda,-37.60332164,145.0887225,460270,1030,1138,1227,8311,47,6336,,,
Merricks,-38.387519,145.0815205,1295921,19,3812,12966,14578,93,16074,,,
Merricks Beach,-38.39816138,145.1064362,813425,40,3131,12370,19141,93,17724,,,
Merricks North,-38.34663129,145.0745579,1132326,23,4838,11009,13275,92,11537,,,
Merrigum,-36.37070156,145.1331054,276577,26,10158,10096,24068,50,116634,,,
Merrijig,-37.10886802,146.3391592,821976,41,23081,70009,23139,72,126145,,,
Merton,-36.95751479,145.7198863,1371375,8,14664,51296,36708,57,82202,,,
Metcalfe,-37.10742421,144.4196581,693467,15,15888,15982,16018,50,59064,,,
Metcalfe East,-37.1324,144.46275,990000,1,12887,12957,12940,50,54865,,,
Metung,-37.87892049,147.8454724,407009,142,11535,12518,13706,80,213386,,,
Mia Mia,-37.00614835,144.5890561,463273,11,13962,29690,29605,50,56973,,,
Mickleham,-37.55697069,144.9044261,666734,94,2958,2976,3566,46,2963,,,
Middle Creek,-37.400864,143.240718,3580000,1,12937,30709,12964,40,139276,,,
Middle Park,-37.85069401,144.9625854,1955440,316,275,1521,380,8,1118,,,
Miepoll,-36.67828369,145.4951019,280000,1,10572,31460,35446,50,93602,,,
Milawa,-36.44342958,146.4324974,367789,19,13583,13966,14092,57,52257,,,
Mildura,-34.19548035,142.1446041,346313,3518,1403,1420,1668,50,439685,,,
Mill Park,-37.66390746,145.0599133,474479,2285,466,974,2415,46,954,,,
Millbrook,-37.59881167,144.051101,569500,6,14336,16702,14945,40,35294,,,
Millgrove,-37.74892504,145.6577946,305904,203,3712,5406,15975,67,26738,,,
Milltown,-38.055398,141.693289,600000,1,10115,33204,33738,40,221552,,,
Miners Rest,-37.49620198,143.8062167,370132,288,4581,4571,7749,40,80532,,,
Minyip,-36.45968564,142.588084,156614,70,865,44907,81884,40,242677,,,
Mirboo,-38.4813487,146.2218683,668600,5,11997,25472,19873,80,77888,,,
Mirboo North,-38.39958278,146.1603512,340273,225,10020,20955,21204,80,68262,,,
Mitcham,-37.81830554,145.1986609,713850,1321,622,1011,957,40,758,,,
Mitchell Park,-37.51530856,143.8020809,366000,46,2960,2852,6220,40,79068,,,
Mitiamo,-36.209876,144.2338926,238667,9,46440,60134,44931,50,149259,,,
Mitta Mitta,-36.53651857,147.3774014,856167,3,29271,42961,29485,80,64107,,,
Mockinya,-36.945135,142.038415,235000,2,23948,29086,24190,40,249424,,,
Modewarre,-38.26656818,144.1307078,779556,9,13181,19409,19574,40,16219,,,
Moe,-38.18340908,146.2564645,307282,1024,757,1387,9315,80,66957,,,
Moe South,-38.20717168,146.2590352,548857,14,3034,3655,9118,80,67743,,,
Moggs Creek,-38.46622901,144.0643571,1010184,38,4466,26856,11426,40,12913,,,
Moliagul,-36.70818733,143.6870615,885333,3,17023,37948,46212,46,126538,,,
Mollongghip,-37.4746255,144.0351333,277750,4,17547,17491,18046,40,42054,,,
Mologa,-36.14806915,144.1888569,585750,2,37788,52166,38132,50,157214,,,
Monbulk,-37.87502906,145.4130903,469100,321,1023,1114,4412,66,13293,,,
Monegeetta,-37.39843868,144.7745281,706643,14,6384,17948,6595,50,21053,,,
Mont Albert,-37.81782225,145.1078212,1361601,348,490,1097,814,34,1195,,,
Mont Albert North,-37.80361224,145.1106211,1033256,470,674,882,1088,33,1710,,,
Montmorency,-37.71941531,145.1257315,589417,855,450,1966,2385,41,2009,,,
Montrose,-37.8121365,145.3452845,604771,433,935,3534,5197,55,4155,,,
Moolap,-38.17454542,144.4134304,567167,66,1195,1765,2047,40,2349,,,
Moonambel,-36.98353709,143.3103497,511364,11,42808,44931,50261,40,147565,,,
Moondarra,-38.023139,146.368485,268000,1,19050,19232,23651,80,75630,,,
Moonee Ponds,-37.76576667,144.9192734,953950,989,409,810,477,19,756,,,
Moorabbin,-37.93988865,145.0493263,782227,339,528,1097,1186,40,1310,,,
Moormbool West,-36.852148,144.87013,118000,1,16283,30206,30195,50,63012,,,
Moorooduc,-38.24612222,145.1238245,951923,39,4388,4324,5089,79,6609,,,
Mooroolbark,-37.77856622,145.3234028,530802,1860,1147,1311,1793,56,1352,,,
Mooroopna,-36.38714489,145.3477492,247605,263,1533,1044,5341,50,118625,,,
Mooroopna North,-36.3528915,145.297694,317875,4,7440,6995,10487,50,121258,,,
Mordialloc,-38.00012149,145.0940397,738716,487,651,1151,2187,46,1036,,,
Moriac,-38.24696523,144.1692079,593276,87,15616,15418,15388,40,15038,,,
Mornington,-38.23259152,145.0485246,590049,2911,854,1161,1341,67,914,,,
Morrisons,-37.77560819,144.1055438,663500,6,22201,30445,22201,40,38601,,,
Mortlake,-38.07911243,142.8074082,319445,67,841,41889,39183,40,126069,,,
Morwell,-38.2303858,146.4143456,193311,1397,846,1186,1324,80,81544,,,
Mossiface,-37.742342,147.8145311,292125,8,19863,20558,21928,80,198463,,,
Mount Beauty,-36.73676106,147.1762302,394940,134,798,19397,986,80,73264,,,
Mount Bolton,-37.38703918,143.7036896,295000,1,11847,19570,22826,40,95676,,,
Mount Bruno,-36.3190075,146.1619223,391750,4,13400,14727,13946,46,66527,,,
Mount Buller,-37.1471782,146.4504161,382227,22,33753,64994,33780,80,131553,,,
Mount Burnett,-37.97184691,145.507409,606818,11,4275,7368,7289,74,10232,,,
Mount Clear,-37.60110869,143.8679941,336018,311,660,2537,4495,40,68034,,,
Mount Cottrell,-37.80356469,144.6448158,549714,7,4380,4755,6352,36,6606,,,
Mount Dandenong,-37.83850003,145.3562866,652639,190,1926,5614,5302,56,7000,,,
Mount Doran,-37.724315,144.0410216,1393750,12,17788,23663,21934,40,47847,,,
Mount Duneed,-38.23848143,144.3342618,650787,47,3532,4634,5590,40,3570,,,
Mount Eccles,-38.36191177,146.0166016,630000,1,13946,14220,20870,80,55565,,,
Mount Egerton,-37.63222461,144.0972598,435516,64,11332,22177,11492,40,30781,,,
Mount Eliza,-38.19088619,145.0930538,863549,2214,892,1678,2775,67,4029,,,
Mount Evelyn,-37.78633404,145.3811422,474517,831,1015,4085,3748,60,4132,,,
Mount Franklin,-37.2660029,144.1532648,863500,6,8117,8654,8205,46,52058,,,
Mount Glasgow,-37.1934804,143.7512442,730000,2,12401,16101,35634,40,81027,,,
Mount Helen,-37.62508317,143.8815686,401357,305,905,4685,7428,40,65235,,,
Mount Hotham,-37.27306575,144.6038053,774500,4,2673,5458,5812,44,61203,,,
Mount Lonarch,-37.286327,143.354807,537000,1,16169,43255,16292,40,128368,,,
Mount Macedon,-37.40476878,144.5875258,799798,163,7097,7461,9083,50,22991,,,
Mount Martha,-38.26701924,145.0281454,724187,2266,1525,3151,4712,70,3154,,,
Mount Mercer,-37.79852433,143.8827257,1116250,2,19354,22428,26368,40,54843,,,
Mount Pleasant,-37.57939283,143.8563537,287185,130,1625,1450,1907,40,70497,,,
Mount Rowan,-37.49936956,143.8410621,627889,9,4213,4192,6568,40,75827,,,
Mount Taylor,-37.737279,147.5888237,400667,3,9113,10517,39296,80,190262,,,
Mount Toolebewong,-37.71412575,145.562697,775000,4,6491,8742,7954,66,18992,,,
Mount Wallace,-37.7114539,144.1808439,688750,4,13004,23089,13004,40,23173,,,
Mount Waverley,-37.87553294,145.12898,951374,2588,601,1185,1550,31,1549,,,
Mountain Bay,-37.18522828,146.0929322,795400,5,14439,78793,14374,64,91121,,,
Moyarra,-38.493054,145.744035,286000,1,9230,18378,39074,80,51216,,,
Moyhu,-36.57909767,146.3783157,432667,15,25151,24965,25540,60,66441,,,
Moyston,-37.30580082,142.7663239,1995727,11,14639,14487,67708,40,174813,,,
Muckleford,-37.06351464,144.155592,590545,11,5599,28972,5684,47,76033,,,
Muckleford South,-37.100656,144.116962,1100000,1,9630,26937,9725,46,69959,,,
Mudgegonga,-36.48663397,146.8219101,477800,5,11881,12181,11575,65,40199,,,
Mulgrave,-37.92796238,145.1792114,696000,1314,794,1129,2764,45,1262,,,
Mumbannar,-37.947781,141.082269,411750,2,31378,30631,32533,40,378578,,,
Munro,-37.91869425,147.2253754,342500,2,24647,25502,68015,80,151525,,,
Murchison,-36.61931828,145.2123293,276829,41,1397,28434,32644,50,90584,,,
Murchison East,-36.616533,145.231611,324000,2,1529,27236,31492,50,91284,,,
Murgheboluc,-38.1134182,144.1695778,631400,5,7691,7812,7873,40,13097,,,
Murrabit,-35.53108785,143.956336,197500,2,18928,22854,18928,50,228323,,,
Murrawee,-35.30261333,143.5127515,399167,6,5812,5721,5801,50,268868,,,
Murrayville,-35.26371285,141.1812978,254462,13,24814,106164,101933,40,233585,,,
Murrindindi,-37.35568036,145.5372914,1407500,4,18507,47652,18453,57,51005,,,
Murrumbeena,-37.89776129,145.0705331,920193,536,511,1499,1316,31,1052,,,
Murtoa,-36.61789431,142.4688503,180631,88,20341,26473,68412,40,249749,,,
Musk,-37.36646457,144.1985609,608333,9,5703,5848,5728,42,40391,,,
Musk Vale,-37.37756329,144.1276503,604857,7,4163,4140,4652,40,43039,,,
Myers Flat,-36.70304786,144.2011346,377464,28,4438,9352,9170,50,104807,,,
Myrniong,-37.61161501,144.3460133,616536,28,9939,11004,10114,40,11006,,,
Myrrhee,-36.688481,146.361569,287000,1,46740,36742,37291,60,76899,,,
Myrtle Creek,-36.91901633,144.4301363,550000,3,14108,19442,21721,50,73297,,,
Myrtlebank,-38.05995,147.032278,664000,1,5736,5800,52041,80,133609,,,
Myrtleford,-36.55655503,146.7289282,478576,302,1086,1323,1079,66,49218,,,
Mysia,-36.2328433,143.7212972,1750000,1,12894,58206,13525,50,172443,,,
Mystic Park,-35.554017,143.765112,415000,1,24288,24267,30378,50,233425,,,
Nagambie,-36.78235694,145.1534008,373751,213,1570,26860,26392,50,71741,,,
Nalangil,-38.345392,143.455148,140000,1,11048,11331,30244,40,64397,,,
Nambrok,-38.06783,146.864572,318500,2,11419,14831,38175,80,118918,,,
Nandaly,-35.30870283,142.6989278,314000,4,25773,77995,33067,50,315949,,,
Nangana,-37.8830624,145.5313832,657600,5,6807,9039,9621,68,20429,,,
Nangiloc,-34.4783668,142.3473111,555889,9,23939,35358,36914,50,403228,,,
Nanneella,-36.31404703,144.7703303,379300,10,8374,20488,19697,50,123532,,,
Napoleons,-37.68224119,143.8304758,849963,27,8143,9305,13384,40,67699,,,
Nar Nar Goon,-38.08670156,145.5680874,1043042,71,7423,6197,8052,80,6186,,,
Nar Nar Goon North,-38.02567242,145.5663802,1369903,31,8505,6932,9574,80,6975,,,
Narbethong,-37.54420033,145.650136,871667,3,9779,30924,15728,60,35240,,,
Nareen,-37.4337,141.596333,1900000,1,20142,50983,25060,40,251870,,,
Naringal,-38.3874505,142.690641,797500,2,19321,14812,18460,40,130703,,,
Naringal East,-38.395643,142.809856,1400000,1,19497,25226,28878,40,120293,,,
Narracan,-38.25573967,146.2250803,440000,3,7886,9747,8123,80,66392,,,
Narrawong,-38.25166412,141.7108276,781472,18,13264,14044,14567,40,216968,,,
Narre Warren,-38.01645078,145.3076014,1174861,2828,714,1490,2020,63,1562,,,
Narre Warren East,-37.96475783,145.3679978,750576,33,4110,6117,5640,66,6834,,,
Narre Warren North,-37.98728044,145.3061547,782280,491,1612,2735,3796,61,2734,,,
Narre Warren South,-38.05799113,145.300959,1121796,3315,1035,1520,2625,64,1471,,,
Nathalia,-36.05738355,145.2034519,211115,96,731,31701,1217,50,152003,,,
Natimuk,-36.74112128,141.9448156,193059,34,789,22576,465,40,270903,,,
Navarre,-36.89933983,143.1352189,360250,4,33915,37529,63174,40,169556,,,
Navigators,-37.61408556,143.9191966,581111,9,3316,7470,8183,40,64076,,,
Nayook,-37.92204267,145.943312,435341,11,10532,24827,25065,80,41390,,,
Neerim,-37.96091553,145.9570786,481833,6,6313,21269,21431,80,41101,,,
Neerim East,-37.95411,145.991946,885000,1,7622,23316,23403,80,44241,,,
Neerim Junction,-37.926222,145.9641913,457143,7,10038,25014,25202,80,42921,,,
Neerim North,-37.91491433,145.9882607,683333,3,11637,27022,27171,80,45346,,,
Neerim South,-38.01666171,145.9560558,426044,90,918,15768,15826,80,39722,,,
Neilborough,-36.56922067,144.2438737,366600,15,16614,16518,21672,50,114260,,,
Nelson,-38.04355646,141.0074938,459811,45,29967,31430,32357,40,382479,,,
Nerrena,-38.50253582,146.0163691,437500,4,5592,7170,24035,80,66081,,,
Nerrina,-37.54378867,143.8857016,450266,62,1366,2524,3493,40,72136,,,
Netherby,-36.10086248,141.6671509,162833,3,26002,83130,25906,40,339876,,,
New Gisborne,-37.46446938,144.6010987,610900,265,2524,2546,2731,50,16979,,,
Newborough,-38.18209948,146.2914091,342866,651,910,2574,11342,80,69928,,,
Newbridge,-36.737377,143.9032983,696500,6,20009,37307,31869,50,118760,,,
Newbury,-37.420223,144.294639,625000,2,4903,16091,4903,46,31091,,,
Newcomb,-38.16526271,144.3923917,341669,586,682,703,1849,40,718,,,
Newfield,-38.556834,143.014818,340000,1,8406,38010,37222,40,103704,,,
Newham,-37.3060007,144.5969397,665421,38,8223,8308,11940,50,32644,,,
Newhaven,-38.51216338,145.3543994,435282,62,1678,12004,35656,101,41364,,,
Newington,-37.5657042,143.8344886,378383,132,742,2252,1151,40,72900,,,
Newlands Arm,-37.92533138,147.6996589,390786,91,2260,12708,27055,80,213255,,,
Newlyn,-37.40386864,143.9942514,363000,15,9062,15638,16314,40,49540,,,
Newlyn North,-37.400931,143.9958665,561500,2,9223,14447,14982,40,49613,,,
Newmerella,-37.73707671,148.4253787,202286,7,5093,41649,40282,80,226504,,,
Newport,-37.84310469,144.878611,707805,1499,391,1705,2432,21,2178,,,
Newry,-37.91926152,146.8913601,203700,5,9206,9116,49559,80,122443,,,
Newstead,-37.10999356,144.0636197,430223,65,13020,26732,13020,46,71097,,,
Newtown,-38.15273796,144.3372166,690102,1181,529,1092,1008,40,1768,,,
Nhill,-36.33310816,141.6540711,21675053,200,640,64493,968,40,321417,,,
Nichols Point,-34.21463243,142.2079449,655199,88,4445,5632,6690,50,434626,,,
Nicholson,-37.80295018,147.7500893,389554,56,11012,10825,23436,80,202281,,,
Niddrie,-37.73994038,144.8848015,747513,426,547,931,1090,21,775,,,
Nilma,-38.17133879,145.9694377,507353,17,3392,3442,3776,80,42240,,,
Nilma North,-38.1274515,146.0147045,751250,4,8435,8316,9299,80,45074,,,
Nintingbool,-37.611478,143.7185065,693250,4,4626,9621,12516,40,80018,,,
Nirranda,-38.50185595,142.7497768,1360000,2,19872,24033,27584,40,125901,,,
Noble Park,-37.97053264,145.1763712,527819,1654,582,1188,997,49,2163,,,
Noble Park North,-37.95120406,145.1932166,466910,575,607,1549,1471,49,1786,,,
Noojee,-37.89803822,146.0060734,379074,27,13909,29404,29539,80,47508,,,
Noorat,-38.19685652,142.9428358,727500,13,5804,18593,17608,40,111270,,,
Noorat East,-38.19240952,142.9761047,250000,1,7449,15877,14951,40,108538,,,
Noradjuha,-36.838132,141.965276,169000,1,10599,24640,10912,40,262206,,,
Norlane,-38.09020119,144.353307,254111,904,600,1346,6761,40,642,,,
Norong,-36.114851,146.404261,270000,1,8050,12922,13616,46,41350,,,
North Bendigo,-36.73968294,144.2807151,270261,228,1151,2378,2588,50,97108,,,
North Geelong,-38.12285105,144.3466902,354955,247,985,1624,3157,40,2595,,,
North Melbourne,-37.79878316,144.9471087,919405,431,316,1482,481,11,305,,,
North Shore,-38.09912854,144.3735093,407457,46,1869,3008,5815,40,1366,,,
North Wangaratta,-36.3200365,146.341528,528000,2,3865,4097,3825,57,51544,,,
North Warrandyte,-37.72578135,145.2186318,731865,89,2650,5867,8268,51,3817,,,
North Wonthaggi,-38.587686,145.597939,390000,1,2083,2076,54373,101,61291,,,
Northcote,-37.77250205,145.0009544,944604,1690,368,1051,1134,19,905,,,
Notting Hill,-37.90580538,145.1477463,716051,158,719,1261,1967,37,1097,,,
Nowa Nowa,-37.72538453,148.0901166,220167,12,3598,19622,18448,80,208468,,,
Nowhere Creek,-37.139087,143.296315,762000,1,33247,36392,33367,40,144353,,,
Nug Nug,-36.66540146,146.6972504,438000,1,11845,11857,12625,66,61634,,,
Nulla Vale,-37.174856,144.720492,740000,1,11470,26299,11470,50,34900,,,
Nullawarre,-38.45824758,142.8004885,246000,2,15925,28644,29900,40,121207,,,
Numurkah,-36.0877914,145.4425197,264248,238,898,26223,1564,50,152982,,,
Nunawading,-37.81644114,145.176832,693868,867,636,1334,1102,38,856,,,
Nungurner,-37.87971063,147.8914899,403250,8,9426,8473,9664,80,215167,,,
Nutfield,-37.60773164,145.1829668,527929,7,3544,5625,12803,57,7307,,,
Nyah,-35.17145318,143.3767424,321515,33,3267,24782,24885,50,287627,,,
Nyah West,-35.18645497,143.3440707,206739,31,473,25710,25786,50,287655,,,
Nyora,-38.33472774,145.6732433,267179,39,11634,22153,27431,80,32887,,,
Oak Park,-37.71715395,144.9170006,636452,504,663,1401,3010,31,1522,,,
Oaklands Junction,-37.5469705,144.8443201,626048,31,8050,8181,8111,45,8142,,,
Oakleigh,-37.9031088,145.0968737,772911,551,407,867,977,35,935,,,
Oakleigh East,-37.90326305,145.115229,737409,379,497,1942,715,36,1698,,,
Oakleigh South,-37.92411157,145.0921621,670834,655,778,1005,1305,36,2202,,,
Ocean Grove,-38.26007969,144.5348145,586953,1704,974,913,15140,40,11270,,,
Officer,-38.0650536,145.4235908,470200,347,1171,1120,4165,74,1248,,,
Old Tallangatta,-36.191661,147.253672,218000,1,6795,28796,30896,73,34283,,,
Olinda,-37.86223715,145.3726659,546000,255,896,3585,2782,63,9792,,,
Omeo,-37.09580101,147.5906087,218703,37,1342,69562,54149,80,125715,,,
Ondit,-38.2483065,143.620061,997500,2,10610,10726,45639,40,52703,,,
Orbost,-37.69412593,148.4697562,205759,235,1536,46410,44947,80,224630,,,
Orford,-38.2337944,142.1269453,739000,1,18660,30996,34398,40,181014,,,
Ormond,-37.90447456,145.0420399,1011589,480,335,1603,1178,36,840,,,
Orrvale,-36.410242,145.4417335,401500,6,3099,3025,5916,50,118789,,,
Outtrim,-38.507426,145.7735989,555850,10,8999,15737,39614,80,53859,,,
Ouyen,-35.06758909,142.3180629,171705,95,853,96679,933,50,353048,,,
Oxley,-36.44637593,146.3827473,315688,16,11176,11235,11834,57,55848,,,
Pakenham,-38.0696251,145.4739197,401126,6005,1005,977,1972,78,1002,,,
Pakenham South,-38.12505327,145.4828746,470167,12,4376,4485,6534,80,5569,,,
Pakenham Upper,-38.01079516,145.5080824,1157896,77,6517,5964,7608,78,6109,,,
Panmure,-38.33023827,142.727586,906955,11,18826,19034,22231,40,127807,,,
Panton Hill,-37.6426166,145.2419288,798484,61,3806,8149,15335,57,8268,,,
Paradise Beach,-38.1910886,147.4232545,351073,75,40061,36758,61714,80,168297,,,
Paraparap,-38.275873,144.185613,870000,1,12828,16629,16685,40,16542,,,
Park Orchards,-37.78142997,145.2167209,1111035,245,806,3429,2208,44,3374,,,
Parkdale,-37.99157151,145.0820812,2245867,723,524,1002,1020,42,968,,,
Parkville,-37.78788083,144.949474,1287402,143,583,1097,501,16,700,,,
Parwan,-37.72815,144.4604383,638333,3,6308,6621,6765,40,6659,,,
Pascoe Vale,-37.72496289,144.9391015,652922,1070,404,1917,2565,30,2717,,,
Pascoe Vale South,-37.74438779,144.9389818,697987,787,520,2092,1687,26,2645,,,
Pastoria,-37.22561646,144.5904083,1570000,1,11130,15453,11162,50,48505,,,
Pastoria East,-37.212871,144.627262,590000,1,11877,18107,11877,50,38177,,,
Patchewollock,-35.38125466,142.1903115,304600,5,36062,130259,35999,37,324802,,,
Patho,-35.99807217,144.4334492,575000,3,28389,31382,28820,50,164618,,,
Patterson Lakes,-38.07022226,145.1426176,717102,811,909,971,2948,55,1014,,,
Paynesville,-37.91144031,147.7179389,374109,593,1229,12317,25191,80,212384,,,
Pearcedale,-38.20102349,145.2364295,463140,275,726,6479,5835,82,6695,,,
Pearsondale,-38.12782334,147.0335439,340167,6,3426,3483,50067,80,133850,,,
Peechelba,-36.1935112,146.2315498,411800,5,18830,19646,18785,46,57282,,,
Peechelba East,-36.169827,146.254179,400000,1,22763,22605,20634,46,54989,,,
Pennyroyal,-38.43856575,143.869181,638875,4,12980,27020,15417,40,28217,,,
Penshurst,-37.87467008,142.2912919,332400,25,27550,27579,57741,40,176226,,,
Pental Island,-35.379384,143.626291,416500,2,7825,7872,7953,50,256484,,,
Pentland Hills,-37.654778,144.371907,515000,1,5877,6339,5877,40,6376,,,
Peterborough,-38.60237144,142.8701619,419619,21,15849,39108,46921,40,116959,,,
Pheasant Creek,-37.47520161,145.280445,454778,18,8182,18334,30420,57,15355,,,
Piangil,-35.04820754,143.3115573,286350,8,15630,39230,39381,50,302484,,,
Picola,-35.9978775,145.1147675,370000,2,10186,35540,9748,50,157758,,,
Pimpinio,-36.5942514,142.1016808,197800,5,15674,16279,21768,40,272943,,,
Pioneer Bay,-38.38071771,145.5491918,255926,61,3414,20957,38327,67,38109,,,
Pipers Creek,-37.2494656,144.5476468,776000,5,6904,9134,6914,50,39984,,,
Piries,-37.147229,146.12955,960000,1,10721,67650,10663,66,96363,,,
Pirron Yallock,-38.35389808,143.4288994,547333,3,13406,13701,28591,40,66587,,,
Plenty,-37.6700086,145.119231,809003,153,1387,2243,4110,42,1853,,,
Plumpton,-37.70854758,144.7247724,616775,71,1809,1829,1829,39,1834,,,
Point Cook,-37.89404913,144.7398637,464913,3806,1169,985,1653,34,935,,,
Point Leo,-38.418324,145.0719971,1067500,8,6020,16000,14764,93,19001,,,
Point Lonsdale,-38.27585451,144.6127739,709807,311,870,5957,21840,35,3938,,,
Pomborneit,-38.28891382,143.2954598,405833,3,14406,14188,15006,40,79078,,,
Pomborneit North,-38.27247851,143.296926,709833,3,13802,13547,14469,40,79268,,,
Pomonal,-37.18711626,142.6075101,582591,22,21066,21262,77532,40,194104,,,
Poolaijelo,-37.211733,141.099242,660000,1,25965,42390,25902,40,341443,,,
Pootilla,-37.52822096,143.955673,1131900,5,7253,8577,9758,40,45678,,,
Poowong,-38.33950804,145.7608018,301682,55,11745,22613,23573,80,37897,,,
Porcupine Ridge,-37.28359288,144.195541,757000,8,7518,8114,7555,46,48587,,,
Porepunkah,-36.70073953,146.9114074,783860,93,4828,5410,6229,80,63884,,,
Port Albert,-38.6680852,146.6907039,288483,58,11704,11639,54148,80,123224,,,
Port Campbell,-38.61229175,143.0025811,437589,28,14230,44254,43485,40,105900,,,
Port Fairy,-38.38109089,142.231211,553528,429,1119,18885,21316,40,170770,,,
Port Melbourne,-37.83683115,144.9377623,1117521,959,333,700,454,7,520,,,
Port Welshpool,-38.69629934,146.4636572,257125,32,23669,23674,22736,80,109163,,,
Portarlington,-38.11866175,144.6510591,558919,680,1280,1253,25408,40,16607,,,
